# r          g(r)
2.161250e+00 6.198973e-01
2.178750e+00 6.265906e-01
2.196250e+00 6.380817e-01
2.213750e+00 6.551655e-01
2.231250e+00 6.741483e-01
2.248750e+00 6.956165e-01
2.266250e+00 7.225170e-01
2.283750e+00 7.485794e-01
2.301250e+00 7.742203e-01
2.318750e+00 7.999235e-01
2.336250e+00 8.354362e-01
2.353750e+00 8.680297e-01
2.371250e+00 8.991485e-01
2.388750e+00 9.398742e-01
2.406250e+00 9.754622e-01
2.423750e+00 1.008920e+00
2.441250e+00 1.046997e+00
2.458750e+00 1.076588e+00
2.476250e+00 1.114699e+00
2.493750e+00 1.139828e+00
2.511250e+00 1.168178e+00
2.528750e+00 1.186692e+00
2.546250e+00 1.197562e+00
2.563750e+00 1.215322e+00
2.581250e+00 1.211271e+00
2.598750e+00 1.209526e+00
2.616250e+00 1.196125e+00
2.633750e+00 1.189173e+00
2.651250e+00 1.176969e+00
2.668750e+00 1.153426e+00
2.686250e+00 1.138449e+00
2.703750e+00 1.115808e+00
2.721250e+00 1.097732e+00
2.738750e+00 1.074720e+00
2.756250e+00 1.058330e+00
2.773750e+00 1.041116e+00
2.791250e+00 1.023286e+00
2.808750e+00 1.009475e+00
2.826250e+00 1.001356e+00
2.843750e+00 9.957156e-01
2.861250e+00 9.977151e-01
2.878750e+00 9.988531e-01
2.896250e+00 1.003269e+00
2.913750e+00 1.004872e+00
2.931250e+00 9.990391e-01
2.948750e+00 9.964597e-01
2.966250e+00 9.867079e-01
2.983750e+00 9.719476e-01
3.001250e+00 9.523380e-01
3.018750e+00 9.339465e-01
3.036250e+00 9.065058e-01
3.053750e+00 8.868846e-01
3.071250e+00 8.715248e-01
3.088750e+00 8.570358e-01
3.106250e+00 8.511749e-01
3.123750e+00 8.519281e-01
3.141250e+00 8.564116e-01
3.158750e+00 8.644049e-01
3.176250e+00 8.757887e-01
3.193750e+00 8.857037e-01
3.211250e+00 9.054216e-01
3.228750e+00 9.208059e-01
3.246250e+00 9.384959e-01
3.263750e+00 9.596870e-01
3.281250e+00 9.790622e-01
3.298750e+00 9.958709e-01
3.316250e+00 1.013746e+00
3.333750e+00 1.027705e+00
3.351250e+00 1.046054e+00
3.368750e+00 1.055323e+00
3.386250e+00 1.063343e+00
3.403750e+00 1.075645e+00
3.421250e+00 1.079853e+00
3.438750e+00 1.087729e+00
3.456250e+00 1.086224e+00
3.473750e+00 1.093351e+00
3.491250e+00 1.092690e+00
