# r          g(r)
2.161250e+00 6.779525e-01
2.178750e+00 6.742667e-01
2.196250e+00 6.720397e-01
2.213750e+00 6.779093e-01
2.231250e+00 6.893833e-01
2.248750e+00 7.047504e-01
2.266250e+00 7.222022e-01
2.283750e+00 7.461931e-01
2.301250e+00 7.693825e-01
2.318750e+00 8.015292e-01
2.336250e+00 8.322763e-01
2.353750e+00 8.710435e-01
2.371250e+00 8.970393e-01
2.388750e+00 9.304877e-01
2.406250e+00 9.704146e-01
2.423750e+00 1.004680e+00
2.441250e+00 1.037750e+00
2.458750e+00 1.062728e+00
2.476250e+00 1.095206e+00
2.493750e+00 1.119074e+00
2.511250e+00 1.139515e+00
2.528750e+00 1.153020e+00
2.546250e+00 1.173114e+00
2.563750e+00 1.177827e+00
2.581250e+00 1.181352e+00
2.598750e+00 1.182010e+00
2.616250e+00 1.178883e+00
2.633750e+00 1.170553e+00
2.651250e+00 1.159464e+00
2.668750e+00 1.145536e+00
2.686250e+00 1.135101e+00
2.703750e+00 1.118510e+00
2.721250e+00 1.101115e+00
2.738750e+00 1.085491e+00
2.756250e+00 1.068441e+00
2.773750e+00 1.056162e+00
2.791250e+00 1.044378e+00
2.808750e+00 1.032880e+00
2.826250e+00 1.018020e+00
2.843750e+00 1.014556e+00
2.861250e+00 1.009791e+00
2.878750e+00 1.000916e+00
2.896250e+00 9.928744e-01
2.913750e+00 9.900546e-01
2.931250e+00 9.815387e-01
2.948750e+00 9.703752e-01
2.966250e+00 9.625164e-01
2.983750e+00 9.479554e-01
3.001250e+00 9.365068e-01
3.018750e+00 9.246106e-01
3.036250e+00 9.121436e-01
3.053750e+00 9.020835e-01
3.071250e+00 8.927723e-01
3.088750e+00 8.832524e-01
3.106250e+00 8.816935e-01
3.123750e+00 8.818569e-01
3.141250e+00 8.810608e-01
3.158750e+00 8.875436e-01
3.176250e+00 8.927812e-01
3.193750e+00 8.993002e-01
3.211250e+00 9.153939e-01
3.228750e+00 9.317325e-01
3.246250e+00 9.418430e-01
3.263750e+00 9.597459e-01
3.281250e+00 9.725372e-01
3.298750e+00 9.901850e-01
3.316250e+00 1.004212e+00
3.333750e+00 1.018429e+00
3.351250e+00 1.032997e+00
3.368750e+00 1.044438e+00
3.386250e+00 1.058203e+00
3.403750e+00 1.065385e+00
3.421250e+00 1.071214e+00
3.438750e+00 1.078312e+00
3.456250e+00 1.083682e+00
3.473750e+00 1.083004e+00
3.491250e+00 1.085272e+00
