# r          g(r)
2.161250e+00 1.154401e+00
2.178750e+00 1.098377e+00
2.196250e+00 1.033956e+00
2.213750e+00 9.734046e-01
2.231250e+00 9.165251e-01
2.248750e+00 8.593750e-01
2.266250e+00 8.055497e-01
2.283750e+00 7.684711e-01
2.301250e+00 7.372930e-01
2.318750e+00 7.110027e-01
2.336250e+00 6.945904e-01
2.353750e+00 6.876533e-01
2.371250e+00 6.863067e-01
2.388750e+00 6.931160e-01
2.406250e+00 7.090282e-01
2.423750e+00 7.258523e-01
2.441250e+00 7.476693e-01
2.458750e+00 7.724212e-01
2.476250e+00 8.064870e-01
2.493750e+00 8.357896e-01
2.511250e+00 8.686383e-01
2.528750e+00 9.039389e-01
2.546250e+00 9.404687e-01
2.563750e+00 9.769658e-01
2.581250e+00 1.005866e+00
2.598750e+00 1.036631e+00
2.616250e+00 1.067631e+00
2.633750e+00 1.089381e+00
2.651250e+00 1.114723e+00
2.668750e+00 1.135067e+00
2.686250e+00 1.149180e+00
2.703750e+00 1.158604e+00
2.721250e+00 1.168576e+00
2.738750e+00 1.172935e+00
2.756250e+00 1.172882e+00
2.773750e+00 1.171735e+00
2.791250e+00 1.166827e+00
2.808750e+00 1.155373e+00
2.826250e+00 1.143763e+00
2.843750e+00 1.133165e+00
2.861250e+00 1.121321e+00
2.878750e+00 1.101544e+00
2.896250e+00 1.086937e+00
2.913750e+00 1.071540e+00
2.931250e+00 1.052706e+00
2.948750e+00 1.037690e+00
2.966250e+00 1.021943e+00
2.983750e+00 1.006153e+00
3.001250e+00 9.951798e-01
3.018750e+00 9.850165e-01
3.036250e+00 9.782064e-01
3.053750e+00 9.733254e-01
3.071250e+00 9.660726e-01
3.088750e+00 9.637389e-01
3.106250e+00 9.605950e-01
3.123750e+00 9.556137e-01
3.141250e+00 9.522136e-01
3.158750e+00 9.455787e-01
3.176250e+00 9.392790e-01
3.193750e+00 9.311891e-01
3.211250e+00 9.264554e-01
3.228750e+00 9.176824e-01
3.246250e+00 9.109272e-01
3.263750e+00 9.049893e-01
3.281250e+00 9.029793e-01
3.298750e+00 9.003786e-01
3.316250e+00 9.007307e-01
3.333750e+00 9.039745e-01
3.351250e+00 9.118204e-01
3.368750e+00 9.196406e-01
3.386250e+00 9.296738e-01
3.403750e+00 9.413371e-01
3.421250e+00 9.524907e-01
3.438750e+00 9.688994e-01
3.456250e+00 9.819726e-01
3.473750e+00 9.968127e-01
3.491250e+00 1.012299e+00
