# r          g(r)
2.161250e+00 6.266510e-01
2.178750e+00 6.436339e-01
2.196250e+00 6.595780e-01
2.213750e+00 6.756271e-01
2.231250e+00 7.026441e-01
2.248750e+00 7.263587e-01
2.266250e+00 7.574618e-01
2.283750e+00 7.757257e-01
2.301250e+00 8.048550e-01
2.318750e+00 8.324318e-01
2.336250e+00 8.681452e-01
2.353750e+00 9.044950e-01
2.371250e+00 9.307722e-01
2.388750e+00 9.632254e-01
2.406250e+00 1.001093e+00
2.423750e+00 1.037778e+00
2.441250e+00 1.065493e+00
2.458750e+00 1.098746e+00
2.476250e+00 1.127175e+00
2.493750e+00 1.146371e+00
2.511250e+00 1.163791e+00
2.528750e+00 1.186248e+00
2.546250e+00 1.183264e+00
2.563750e+00 1.196708e+00
2.581250e+00 1.191906e+00
2.598750e+00 1.188162e+00
2.616250e+00 1.176672e+00
2.633750e+00 1.168489e+00
2.651250e+00 1.150769e+00
2.668750e+00 1.134870e+00
2.686250e+00 1.117916e+00
2.703750e+00 1.100160e+00
2.721250e+00 1.081722e+00
2.738750e+00 1.062008e+00
2.756250e+00 1.046109e+00
2.773750e+00 1.031881e+00
2.791250e+00 1.020684e+00
2.808750e+00 1.007049e+00
2.826250e+00 1.007915e+00
2.843750e+00 1.005058e+00
2.861250e+00 1.001858e+00
2.878750e+00 1.008570e+00
2.896250e+00 1.012366e+00
2.913750e+00 1.010452e+00
2.931250e+00 9.998384e-01
2.948750e+00 9.947600e-01
2.966250e+00 9.796877e-01
2.983750e+00 9.589336e-01
3.001250e+00 9.347109e-01
3.018750e+00 9.210454e-01
3.036250e+00 9.008025e-01
3.053750e+00 8.871945e-01
3.071250e+00 8.698275e-01
3.088750e+00 8.672436e-01
3.106250e+00 8.634921e-01
3.123750e+00 8.662775e-01
3.141250e+00 8.722239e-01
3.158750e+00 8.832614e-01
3.176250e+00 8.961658e-01
3.193750e+00 9.087879e-01
3.211250e+00 9.236803e-01
3.228750e+00 9.430611e-01
3.246250e+00 9.552571e-01
3.263750e+00 9.707240e-01
3.281250e+00 9.913279e-01
3.298750e+00 1.005600e+00
3.316250e+00 1.016739e+00
3.333750e+00 1.027002e+00
3.351250e+00 1.042482e+00
3.368750e+00 1.046858e+00
3.386250e+00 1.060207e+00
3.403750e+00 1.066221e+00
3.421250e+00 1.072686e+00
3.438750e+00 1.073593e+00
3.456250e+00 1.081989e+00
3.473750e+00 1.078910e+00
3.491250e+00 1.083169e+00
