# r          g(r)
2.161250e+00 8.669741e-01
2.178750e+00 8.653490e-01
2.196250e+00 8.641028e-01
2.213750e+00 8.668608e-01
2.231250e+00 8.723288e-01
2.248750e+00 8.778161e-01
2.266250e+00 8.877385e-01
2.283750e+00 8.982891e-01
2.301250e+00 9.087255e-01
2.318750e+00 9.193606e-01
2.336250e+00 9.309715e-01
2.353750e+00 9.449309e-01
2.371250e+00 9.551705e-01
2.388750e+00 9.704059e-01
2.406250e+00 9.819496e-01
2.423750e+00 9.998571e-01
2.441250e+00 1.004130e+00
2.458750e+00 1.021568e+00
2.476250e+00 1.031461e+00
2.493750e+00 1.040902e+00
2.511250e+00 1.046711e+00
2.528750e+00 1.052269e+00
2.546250e+00 1.060895e+00
2.563750e+00 1.064234e+00
2.581250e+00 1.070391e+00
2.598750e+00 1.074867e+00
2.616250e+00 1.071784e+00
2.633750e+00 1.073600e+00
2.651250e+00 1.068395e+00
2.668750e+00 1.071489e+00
2.686250e+00 1.068625e+00
2.703750e+00 1.064832e+00
2.721250e+00 1.058458e+00
2.738750e+00 1.051323e+00
2.756250e+00 1.047678e+00
2.773750e+00 1.040105e+00
2.791250e+00 1.030676e+00
2.808750e+00 1.025862e+00
2.826250e+00 1.018987e+00
2.843750e+00 1.012198e+00
2.861250e+00 1.003043e+00
2.878750e+00 9.986617e-01
2.896250e+00 9.909368e-01
2.913750e+00 9.871883e-01
2.931250e+00 9.805292e-01
2.948750e+00 9.709370e-01
2.966250e+00 9.691953e-01
2.983750e+00 9.670760e-01
3.001250e+00 9.615085e-01
3.018750e+00 9.605117e-01
3.036250e+00 9.578435e-01
3.053750e+00 9.573570e-01
3.071250e+00 9.537011e-01
3.088750e+00 9.565250e-01
3.106250e+00 9.556751e-01
3.123750e+00 9.592255e-01
3.141250e+00 9.604731e-01
3.158750e+00 9.649643e-01
3.176250e+00 9.672556e-01
3.193750e+00 9.720914e-01
3.211250e+00 9.782200e-01
3.228750e+00 9.800523e-01
3.246250e+00 9.839115e-01
3.263750e+00 9.917994e-01
3.281250e+00 9.959645e-01
3.298750e+00 9.986922e-01
3.316250e+00 1.000508e+00
3.333750e+00 1.009175e+00
3.351250e+00 1.009811e+00
3.368750e+00 1.016149e+00
3.386250e+00 1.018281e+00
3.403750e+00 1.019432e+00
3.421250e+00 1.020925e+00
3.438750e+00 1.024477e+00
3.456250e+00 1.025497e+00
3.473750e+00 1.025684e+00
3.491250e+00 1.029877e+00
