# r          g(r)
2.161250e+00 1.172662e+00
2.178750e+00 1.115964e+00
2.196250e+00 1.048285e+00
2.213750e+00 9.825414e-01
2.231250e+00 9.239063e-01
2.248750e+00 8.600864e-01
2.266250e+00 8.071637e-01
2.283750e+00 7.617320e-01
2.301250e+00 7.267805e-01
2.318750e+00 7.005534e-01
2.336250e+00 6.841872e-01
2.353750e+00 6.731625e-01
2.371250e+00 6.735534e-01
2.388750e+00 6.776356e-01
2.406250e+00 6.928902e-01
2.423750e+00 7.134289e-01
2.441250e+00 7.392046e-01
2.458750e+00 7.654539e-01
2.476250e+00 7.998412e-01
2.493750e+00 8.328476e-01
2.511250e+00 8.696910e-01
2.528750e+00 9.044123e-01
2.546250e+00 9.404425e-01
2.563750e+00 9.762744e-01
2.581250e+00 1.010397e+00
2.598750e+00 1.038955e+00
2.616250e+00 1.068138e+00
2.633750e+00 1.093680e+00
2.651250e+00 1.117025e+00
2.668750e+00 1.136592e+00
2.686250e+00 1.151145e+00
2.703750e+00 1.164821e+00
2.721250e+00 1.173536e+00
2.738750e+00 1.177612e+00
2.756250e+00 1.179973e+00
2.773750e+00 1.177799e+00
2.791250e+00 1.172031e+00
2.808750e+00 1.162325e+00
2.826250e+00 1.148170e+00
2.843750e+00 1.135821e+00
2.861250e+00 1.124226e+00
2.878750e+00 1.104673e+00
2.896250e+00 1.086433e+00
2.913750e+00 1.072313e+00
2.931250e+00 1.055077e+00
2.948750e+00 1.035492e+00
2.966250e+00 1.019096e+00
2.983750e+00 1.004141e+00
3.001250e+00 9.927566e-01
3.018750e+00 9.848167e-01
3.036250e+00 9.764867e-01
3.053750e+00 9.685682e-01
3.071250e+00 9.653624e-01
3.088750e+00 9.622851e-01
3.106250e+00 9.585169e-01
3.123750e+00 9.556948e-01
3.141250e+00 9.509888e-01
3.158750e+00 9.463917e-01
3.176250e+00 9.412759e-01
3.193750e+00 9.332745e-01
3.211250e+00 9.277846e-01
3.228750e+00 9.178173e-01
3.246250e+00 9.112517e-01
3.263750e+00 9.028513e-01
3.281250e+00 9.005726e-01
3.298750e+00 8.994815e-01
3.316250e+00 8.986983e-01
3.333750e+00 8.983512e-01
3.351250e+00 9.066907e-01
3.368750e+00 9.147818e-01
3.386250e+00 9.268506e-01
3.403750e+00 9.370818e-01
3.421250e+00 9.491617e-01
3.438750e+00 9.639993e-01
3.456250e+00 9.814311e-01
3.473750e+00 9.973843e-01
3.491250e+00 1.010518e+00
